"","date","state","cases_new"
"15665","2022-11-28","Johor",42
"15666","2022-11-28","Kedah",138
"15667","2022-11-28","Kelantan",147
"15668","2022-11-28","Melaka",92
"15670","2022-11-28","Pahang",51
"15671","2022-11-28","Perak",66
"15672","2022-11-28","Perlis",8
"15673","2022-11-28","Pulau Pinang",81
"15674","2022-11-28","Sabah",137
"15675","2022-11-28","Sarawak",75
"15677","2022-11-28","Terengganu",66
"15678","2022-11-28","W.P. Kuala Lumpur",108
"15679","2022-11-28","W.P. Labuan",3
"15680","2022-11-28","W.P. Putrajaya",59
"15681","2022-11-29","Johor",39
"15682","2022-11-29","Kedah",133
"15683","2022-11-29","Kelantan",77
"15684","2022-11-29","Melaka",89
"15686","2022-11-29","Pahang",46
"15687","2022-11-29","Perak",66
"15688","2022-11-29","Perlis",3
"15689","2022-11-29","Pulau Pinang",81
"15690","2022-11-29","Sabah",103
"15691","2022-11-29","Sarawak",80
"15693","2022-11-29","Terengganu",57
"15694","2022-11-29","W.P. Kuala Lumpur",134
"15695","2022-11-29","W.P. Labuan",9
"15696","2022-11-29","W.P. Putrajaya",52
"15697","2022-11-30","Johor",43
"15698","2022-11-30","Kedah",164
"15699","2022-11-30","Kelantan",123
"15700","2022-11-30","Melaka",134
"15702","2022-11-30","Pahang",80
"15703","2022-11-30","Perak",88
"15704","2022-11-30","Perlis",8
"15705","2022-11-30","Pulau Pinang",82
"15706","2022-11-30","Sabah",125
"15707","2022-11-30","Sarawak",166
"15708","2022-11-30","Selangor",367
"15709","2022-11-30","Terengganu",57
"15710","2022-11-30","W.P. Kuala Lumpur",193
"15711","2022-11-30","W.P. Labuan",24
"15712","2022-11-30","W.P. Putrajaya",19
"15713","2022-12-01","Johor",43
"15714","2022-12-01","Kedah",238
"15715","2022-12-01","Kelantan",131
"15716","2022-12-01","Melaka",160
"15718","2022-12-01","Pahang",107
"15719","2022-12-01","Perak",107
"15720","2022-12-01","Perlis",5
"15721","2022-12-01","Pulau Pinang",133
"15722","2022-12-01","Sabah",168
"15723","2022-12-01","Sarawak",176
"15725","2022-12-01","Terengganu",73
"15726","2022-12-01","W.P. Kuala Lumpur",254
"15727","2022-12-01","W.P. Labuan",16
"15728","2022-12-01","W.P. Putrajaya",75
"15729","2022-12-02","Johor",38
"15730","2022-12-02","Kedah",135
"15731","2022-12-02","Kelantan",84
"15732","2022-12-02","Melaka",153
"15734","2022-12-02","Pahang",107
"15735","2022-12-02","Perak",85
"15736","2022-12-02","Perlis",15
"15737","2022-12-02","Pulau Pinang",102
"15738","2022-12-02","Sabah",173
"15739","2022-12-02","Sarawak",156
"15741","2022-12-02","Terengganu",64
"15742","2022-12-02","W.P. Kuala Lumpur",174
"15743","2022-12-02","W.P. Labuan",22
"15744","2022-12-02","W.P. Putrajaya",49
"15745","2022-12-03","Johor",33
"15746","2022-12-03","Kedah",80
"15747","2022-12-03","Kelantan",48
"15748","2022-12-03","Melaka",129
"15750","2022-12-03","Pahang",61
"15751","2022-12-03","Perak",94
"15752","2022-12-03","Perlis",13
"15753","2022-12-03","Pulau Pinang",103
"15754","2022-12-03","Sabah",126
"15755","2022-12-03","Sarawak",176
"15757","2022-12-03","Terengganu",23
"15758","2022-12-03","W.P. Kuala Lumpur",186
"15759","2022-12-03","W.P. Labuan",23
"15760","2022-12-03","W.P. Putrajaya",63
"15761","2022-12-04","Johor",37
"15762","2022-12-04","Kedah",100
"15763","2022-12-04","Kelantan",45
"15764","2022-12-04","Melaka",111
"15766","2022-12-04","Pahang",46
"15767","2022-12-04","Perak",74
"15768","2022-12-04","Perlis",9
"15769","2022-12-04","Pulau Pinang",92
"15770","2022-12-04","Sabah",102
"15771","2022-12-04","Sarawak",73
"15772","2022-12-04","Selangor",541
"15773","2022-12-04","Terengganu",26
"15774","2022-12-04","W.P. Kuala Lumpur",160
"15775","2022-12-04","W.P. Labuan",10
"15776","2022-12-04","W.P. Putrajaya",37
"15777","2022-12-05","Johor",40
"15778","2022-12-05","Kedah",146
"15779","2022-12-05","Kelantan",96
"15780","2022-12-05","Melaka",99
"15782","2022-12-05","Pahang",29
"15783","2022-12-05","Perak",51
"15784","2022-12-05","Perlis",6
"15785","2022-12-05","Pulau Pinang",82
"15786","2022-12-05","Sabah",100
"15787","2022-12-05","Sarawak",79
"15789","2022-12-05","Terengganu",39
"15790","2022-12-05","W.P. Kuala Lumpur",99
"15791","2022-12-05","W.P. Labuan",7
"15792","2022-12-05","W.P. Putrajaya",29
"15793","2022-12-06","Johor",40
"15794","2022-12-06","Kedah",116
"15795","2022-12-06","Kelantan",92
"15796","2022-12-06","Melaka",126
"15798","2022-12-06","Pahang",42
"15799","2022-12-06","Perak",59
"15800","2022-12-06","Perlis",8
"15801","2022-12-06","Pulau Pinang",87
"15802","2022-12-06","Sabah",79
"15803","2022-12-06","Sarawak",170
"15804","2022-12-06","Selangor",530
"15805","2022-12-06","Terengganu",34
"15806","2022-12-06","W.P. Kuala Lumpur",170
"15807","2022-12-06","W.P. Labuan",20
"15808","2022-12-06","W.P. Putrajaya",34
"15809","2022-12-07","Johor",37
"15810","2022-12-07","Kedah",87
"15811","2022-12-07","Kelantan",66
"15812","2022-12-07","Melaka",140
"15814","2022-12-07","Pahang",74
"15815","2022-12-07","Perak",71
"15816","2022-12-07","Perlis",5
"15817","2022-12-07","Pulau Pinang",123
"15818","2022-12-07","Sabah",115
"15819","2022-12-07","Sarawak",150
"15820","2022-12-07","Selangor",486
"15821","2022-12-07","Terengganu",33
"15822","2022-12-07","W.P. Kuala Lumpur",160
"15823","2022-12-07","W.P. Labuan",11
"15824","2022-12-07","W.P. Putrajaya",45
"15825","2022-12-08","Johor",30
"15826","2022-12-08","Kedah",104
"15827","2022-12-08","Kelantan",51
"15828","2022-12-08","Melaka",96
"15830","2022-12-08","Pahang",44
"15831","2022-12-08","Perak",77
"15832","2022-12-08","Perlis",10
"15833","2022-12-08","Pulau Pinang",130
"15834","2022-12-08","Sabah",82
"15835","2022-12-08","Sarawak",145
"15836","2022-12-08","Selangor",474
"15837","2022-12-08","Terengganu",42
"15838","2022-12-08","W.P. Kuala Lumpur",154
"15839","2022-12-08","W.P. Labuan",19
"15840","2022-12-08","W.P. Putrajaya",75
"15841","2022-12-09","Johor",24
"15842","2022-12-09","Kedah",92
"15843","2022-12-09","Kelantan",64
"15844","2022-12-09","Melaka",131
"15846","2022-12-09","Pahang",56
"15847","2022-12-09","Perak",96
"15848","2022-12-09","Perlis",7
"15849","2022-12-09","Pulau Pinang",133
"15850","2022-12-09","Sabah",76
"15851","2022-12-09","Sarawak",137
"15852","2022-12-09","Selangor",463
"15853","2022-12-09","Terengganu",22
"15854","2022-12-09","W.P. Kuala Lumpur",147
"15855","2022-12-09","W.P. Labuan",18
"15856","2022-12-09","W.P. Putrajaya",58
"15857","2022-12-10","Johor",25
"15858","2022-12-10","Kedah",87
"15859","2022-12-10","Kelantan",15
"15860","2022-12-10","Melaka",100
"15862","2022-12-10","Pahang",42
"15863","2022-12-10","Perak",67
"15864","2022-12-10","Perlis",4
"15865","2022-12-10","Pulau Pinang",103
"15866","2022-12-10","Sabah",77
"15867","2022-12-10","Sarawak",126
"15868","2022-12-10","Selangor",420
"15869","2022-12-10","Terengganu",22
"15870","2022-12-10","W.P. Kuala Lumpur",102
"15871","2022-12-10","W.P. Labuan",9
"15872","2022-12-10","W.P. Putrajaya",31
"15873","2022-12-11","Johor",26
"15874","2022-12-11","Kedah",58
"15875","2022-12-11","Kelantan",27
"15876","2022-12-11","Melaka",57
"15878","2022-12-11","Pahang",30
"15879","2022-12-11","Perak",55
"15880","2022-12-11","Perlis",6
"15881","2022-12-11","Pulau Pinang",72
"15882","2022-12-11","Sabah",56
"15883","2022-12-11","Sarawak",61
"15884","2022-12-11","Selangor",262
"15885","2022-12-11","Terengganu",27
"15886","2022-12-11","W.P. Kuala Lumpur",62
"15887","2022-12-11","W.P. Labuan",1
"15888","2022-12-11","W.P. Putrajaya",5
"15889","2022-12-12","Johor",30
"15890","2022-12-12","Kedah",67
"15891","2022-12-12","Kelantan",26
"15892","2022-12-12","Melaka",36
"15894","2022-12-12","Pahang",16
"15895","2022-12-12","Perak",39
"15896","2022-12-12","Perlis",11
"15897","2022-12-12","Pulau Pinang",55
"15898","2022-12-12","Sabah",49
"15899","2022-12-12","Sarawak",71
"15900","2022-12-12","Selangor",275
"15901","2022-12-12","Terengganu",19
"15902","2022-12-12","W.P. Kuala Lumpur",59
"15903","2022-12-12","W.P. Labuan",3
"15904","2022-12-12","W.P. Putrajaya",18
"15905","2022-12-13","Johor",29
"15906","2022-12-13","Kedah",73
"15907","2022-12-13","Kelantan",52
"15908","2022-12-13","Melaka",62
"15910","2022-12-13","Pahang",34
"15911","2022-12-13","Perak",31
"15912","2022-12-13","Perlis",4
"15913","2022-12-13","Pulau Pinang",50
"15914","2022-12-13","Sabah",47
"15915","2022-12-13","Sarawak",111
"15916","2022-12-13","Selangor",335
"15917","2022-12-13","Terengganu",23
"15918","2022-12-13","W.P. Kuala Lumpur",89
"15919","2022-12-13","W.P. Labuan",4
"15920","2022-12-13","W.P. Putrajaya",53
"15921","2022-12-14","Johor",24
"15922","2022-12-14","Kedah",56
"15923","2022-12-14","Kelantan",42
"15924","2022-12-14","Melaka",102
"15926","2022-12-14","Pahang",31
"15927","2022-12-14","Perak",58
"15928","2022-12-14","Perlis",6
"15929","2022-12-14","Pulau Pinang",61
"15930","2022-12-14","Sabah",54
"15931","2022-12-14","Sarawak",138
"15932","2022-12-14","Selangor",472
"15933","2022-12-14","Terengganu",18
"15934","2022-12-14","W.P. Kuala Lumpur",108
"15935","2022-12-14","W.P. Labuan",8
"15936","2022-12-14","W.P. Putrajaya",31
"15937","2022-12-15","Johor",30
"15938","2022-12-15","Kedah",73
"15939","2022-12-15","Kelantan",42
"15940","2022-12-15","Melaka",82
"15942","2022-12-15","Pahang",35
"15943","2022-12-15","Perak",54
"15944","2022-12-15","Perlis",1
"15945","2022-12-15","Pulau Pinang",59
"15946","2022-12-15","Sabah",41
"15947","2022-12-15","Sarawak",132
"15948","2022-12-15","Selangor",362
"15949","2022-12-15","Terengganu",25
"15950","2022-12-15","W.P. Kuala Lumpur",142
"15951","2022-12-15","W.P. Labuan",7
"15952","2022-12-15","W.P. Putrajaya",30
"15953","2022-12-16","Johor",26
"15954","2022-12-16","Kedah",55
"15955","2022-12-16","Kelantan",26
"15956","2022-12-16","Melaka",82
"15958","2022-12-16","Pahang",39
"15959","2022-12-16","Perak",46
"15960","2022-12-16","Perlis",7
"15961","2022-12-16","Pulau Pinang",82
"15962","2022-12-16","Sabah",64
"15963","2022-12-16","Sarawak",95
"15964","2022-12-16","Selangor",459
"15965","2022-12-16","Terengganu",24
"15966","2022-12-16","W.P. Kuala Lumpur",88
"15967","2022-12-16","W.P. Labuan",2
"15968","2022-12-16","W.P. Putrajaya",17
"15969","2022-12-17","Johor",26
"15970","2022-12-17","Kedah",55
"15971","2022-12-17","Kelantan",28
"15972","2022-12-17","Melaka",69
"15974","2022-12-17","Pahang",30
"15975","2022-12-17","Perak",41
"15976","2022-12-17","Perlis",4
"15977","2022-12-17","Pulau Pinang",63
"15978","2022-12-17","Sabah",45
"15979","2022-12-17","Sarawak",81
"15980","2022-12-17","Selangor",366
"15981","2022-12-17","Terengganu",13
"15982","2022-12-17","W.P. Kuala Lumpur",96
"15983","2022-12-17","W.P. Labuan",3
"15984","2022-12-17","W.P. Putrajaya",28
"15985","2022-12-18","Johor",23
"15986","2022-12-18","Kedah",42
"15987","2022-12-18","Kelantan",18
"15988","2022-12-18","Melaka",39
"15990","2022-12-18","Pahang",17
"15991","2022-12-18","Perak",35
"15992","2022-12-18","Perlis",5
"15993","2022-12-18","Pulau Pinang",47
"15994","2022-12-18","Sabah",30
"15995","2022-12-18","Sarawak",40
"15996","2022-12-18","Selangor",405
"15997","2022-12-18","Terengganu",15
"15998","2022-12-18","W.P. Kuala Lumpur",66
"15999","2022-12-18","W.P. Labuan",0
"16000","2022-12-18","W.P. Putrajaya",19
"16001","2022-12-19","Johor",21
"16002","2022-12-19","Kedah",43
"16003","2022-12-19","Kelantan",18
"16004","2022-12-19","Melaka",39
"16006","2022-12-19","Pahang",26
"16007","2022-12-19","Perak",30
"16008","2022-12-19","Perlis",4
"16009","2022-12-19","Pulau Pinang",48
"16010","2022-12-19","Sabah",16
"16011","2022-12-19","Sarawak",46
"16012","2022-12-19","Selangor",297
"16013","2022-12-19","Terengganu",9
"16014","2022-12-19","W.P. Kuala Lumpur",72
"16015","2022-12-19","W.P. Labuan",0
"16016","2022-12-19","W.P. Putrajaya",21
"16017","2022-12-20","Johor",16
"16018","2022-12-20","Kedah",37
"16019","2022-12-20","Kelantan",13
"16020","2022-12-20","Melaka",67
"16022","2022-12-20","Pahang",11
"16023","2022-12-20","Perak",31
"16024","2022-12-20","Perlis",3
"16025","2022-12-20","Pulau Pinang",34
"16026","2022-12-20","Sabah",37
"16027","2022-12-20","Sarawak",79
"16028","2022-12-20","Selangor",383
"16029","2022-12-20","Terengganu",13
"16030","2022-12-20","W.P. Kuala Lumpur",46
"16031","2022-12-20","W.P. Labuan",4
"16032","2022-12-20","W.P. Putrajaya",14
"16033","2022-12-21","Johor",18
"16034","2022-12-21","Kedah",50
"16035","2022-12-21","Kelantan",36
"16036","2022-12-21","Melaka",49
"16038","2022-12-21","Pahang",31
"16039","2022-12-21","Perak",45
"16040","2022-12-21","Perlis",5
"16041","2022-12-21","Pulau Pinang",48
"16042","2022-12-21","Sabah",33
"16043","2022-12-21","Sarawak",104
"16044","2022-12-21","Selangor",391
"16045","2022-12-21","Terengganu",12
"16046","2022-12-21","W.P. Kuala Lumpur",111
"16047","2022-12-21","W.P. Labuan",4
"16048","2022-12-21","W.P. Putrajaya",18
"16049","2022-12-22","Johor",15
"16050","2022-12-22","Kedah",55
"16051","2022-12-22","Kelantan",26
"16052","2022-12-22","Melaka",69
"16054","2022-12-22","Pahang",11
"16055","2022-12-22","Perak",32
"16056","2022-12-22","Perlis",4
"16057","2022-12-22","Pulau Pinang",47
"16058","2022-12-22","Sabah",22
"16059","2022-12-22","Sarawak",58
"16060","2022-12-22","Selangor",348
"16061","2022-12-22","Terengganu",15
"16062","2022-12-22","W.P. Kuala Lumpur",107
"16063","2022-12-22","W.P. Labuan",1
"16064","2022-12-22","W.P. Putrajaya",13
"16065","2022-12-23","Johor",23
"16066","2022-12-23","Kedah",48
"16067","2022-12-23","Kelantan",16
"16068","2022-12-23","Melaka",46
"16070","2022-12-23","Pahang",24
"16071","2022-12-23","Perak",42
"16072","2022-12-23","Perlis",2
"16073","2022-12-23","Pulau Pinang",53
"16074","2022-12-23","Sabah",29
"16075","2022-12-23","Sarawak",76
"16076","2022-12-23","Selangor",365
"16077","2022-12-23","Terengganu",10
"16078","2022-12-23","W.P. Kuala Lumpur",91
"16079","2022-12-23","W.P. Labuan",4
"16080","2022-12-23","W.P. Putrajaya",34
"16081","2022-12-24","Johor",11
"16082","2022-12-24","Kedah",47
"16083","2022-12-24","Kelantan",10
"16084","2022-12-24","Melaka",42
"16086","2022-12-24","Pahang",27
"16087","2022-12-24","Perak",20
"16088","2022-12-24","Perlis",6
"16089","2022-12-24","Pulau Pinang",41
"16090","2022-12-24","Sabah",17
"16091","2022-12-24","Sarawak",72
"16092","2022-12-24","Selangor",319
"16093","2022-12-24","Terengganu",14
"16094","2022-12-24","W.P. Kuala Lumpur",88
"16095","2022-12-24","W.P. Labuan",4
"16096","2022-12-24","W.P. Putrajaya",24
"16097","2022-12-25","Johor",15
"16098","2022-12-25","Kedah",34
"16099","2022-12-25","Kelantan",17
"16100","2022-12-25","Melaka",47
"16102","2022-12-25","Pahang",23
"16103","2022-12-25","Perak",21
"16104","2022-12-25","Perlis",4
"16105","2022-12-25","Pulau Pinang",56
"16106","2022-12-25","Sabah",11
"16107","2022-12-25","Sarawak",30
"16108","2022-12-25","Selangor",236
"16109","2022-12-25","Terengganu",7
"16110","2022-12-25","W.P. Kuala Lumpur",57
"16111","2022-12-25","W.P. Labuan",4
"16112","2022-12-25","W.P. Putrajaya",21
"16113","2022-12-26","Johor",18
"16114","2022-12-26","Kedah",26
"16115","2022-12-26","Kelantan",12
"16116","2022-12-26","Melaka",22
"16118","2022-12-26","Pahang",7
"16119","2022-12-26","Perak",26
"16120","2022-12-26","Perlis",3
"16121","2022-12-26","Pulau Pinang",49
"16122","2022-12-26","Sabah",11
"16123","2022-12-26","Sarawak",31
"16124","2022-12-26","Selangor",199
"16125","2022-12-26","Terengganu",4
"16126","2022-12-26","W.P. Kuala Lumpur",44
"16127","2022-12-26","W.P. Labuan",2
"16128","2022-12-26","W.P. Putrajaya",11
"16129","2022-12-27","Johor",22
"16130","2022-12-27","Kedah",42
"16131","2022-12-27","Kelantan",18
"16132","2022-12-27","Melaka",36
"16134","2022-12-27","Pahang",10
"16135","2022-12-27","Perak",16
"16136","2022-12-27","Perlis",1
"16137","2022-12-27","Pulau Pinang",33
"16138","2022-12-27","Sabah",9
"16139","2022-12-27","Sarawak",41
"16140","2022-12-27","Selangor",131
"16141","2022-12-27","Terengganu",5
"16142","2022-12-27","W.P. Kuala Lumpur",37
"16143","2022-12-27","W.P. Labuan",0
"16144","2022-12-27","W.P. Putrajaya",4
"16145","2022-12-28","Johor",14
"16146","2022-12-28","Kedah",35
"16147","2022-12-28","Kelantan",17
"16148","2022-12-28","Melaka",22
"16150","2022-12-28","Pahang",25
"16151","2022-12-28","Perak",34
"16152","2022-12-28","Perlis",0
"16153","2022-12-28","Pulau Pinang",32
"16154","2022-12-28","Sabah",18
"16155","2022-12-28","Sarawak",44
"16156","2022-12-28","Selangor",136
"16157","2022-12-28","Terengganu",9
"16158","2022-12-28","W.P. Kuala Lumpur",69
"16159","2022-12-28","W.P. Labuan",2
"16160","2022-12-28","W.P. Putrajaya",13
"16161","2022-12-29","Johor",26
"16162","2022-12-29","Kedah",30
"16163","2022-12-29","Kelantan",24
"16164","2022-12-29","Melaka",50
"16166","2022-12-29","Pahang",19
"16167","2022-12-29","Perak",34
"16168","2022-12-29","Perlis",2
"16169","2022-12-29","Pulau Pinang",44
"16170","2022-12-29","Sabah",9
"16171","2022-12-29","Sarawak",79
"16172","2022-12-29","Selangor",221
"16173","2022-12-29","Terengganu",14
"16174","2022-12-29","W.P. Kuala Lumpur",94
"16175","2022-12-29","W.P. Labuan",3
"16176","2022-12-29","W.P. Putrajaya",21
"16177","2022-12-30","Johor",14
"16178","2022-12-30","Kedah",31
"16179","2022-12-30","Kelantan",15
"16180","2022-12-30","Melaka",43
"16182","2022-12-30","Pahang",18
"16183","2022-12-30","Perak",34
"16184","2022-12-30","Perlis",1
"16185","2022-12-30","Pulau Pinang",56
"16186","2022-12-30","Sabah",15
"16187","2022-12-30","Sarawak",56
"16188","2022-12-30","Selangor",183
"16189","2022-12-30","Terengganu",9
"16190","2022-12-30","W.P. Kuala Lumpur",72
"16191","2022-12-30","W.P. Labuan",1
"16192","2022-12-30","W.P. Putrajaya",22
"16193","2022-12-31","Johor",16
"16194","2022-12-31","Kedah",36
"16195","2022-12-31","Kelantan",16
"16196","2022-12-31","Melaka",31
"16198","2022-12-31","Pahang",13
"16199","2022-12-31","Perak",18
"16200","2022-12-31","Perlis",1
"16201","2022-12-31","Pulau Pinang",46
"16202","2022-12-31","Sabah",12
"16203","2022-12-31","Sarawak",49
"16204","2022-12-31","Selangor",159
"16205","2022-12-31","Terengganu",8
"16206","2022-12-31","W.P. Kuala Lumpur",72
"16207","2022-12-31","W.P. Labuan",2
"16208","2022-12-31","W.P. Putrajaya",17
"16209","2023-01-01","Johor",13
"16210","2023-01-01","Kedah",25
"16211","2023-01-01","Kelantan",13
"16212","2023-01-01","Melaka",31
"16214","2023-01-01","Pahang",8
"16215","2023-01-01","Perak",23
"16216","2023-01-01","Perlis",0
"16217","2023-01-01","Pulau Pinang",46
"16218","2023-01-01","Sabah",14
"16219","2023-01-01","Sarawak",26
"16220","2023-01-01","Selangor",139
"16221","2023-01-01","Terengganu",7
"16222","2023-01-01","W.P. Kuala Lumpur",55
"16223","2023-01-01","W.P. Labuan",1
"16224","2023-01-01","W.P. Putrajaya",8
"16225","2023-01-02","Johor",19
"16226","2023-01-02","Kedah",32
